name,latitude,longitude
Kingsland,52.7022605,-2.77242
Kilpatrick,55.4898,-5.31953
Kildonan,57.22381,-7.40221
Cockington,50.46335,-3.55691
Lower Bockhampton,50.7161900,-2.39656
Corgarff,57.16256,-3.20784
Glenegedale,55.684880,-6.2484699
Lochawe,56.40139,-5.04363
Iochdar,57.39386,-7.37114
Northton,57.79654,-7.06232
Stilligarry,57.32331,-7.3703699
Culloden,57.4869900,-4.1415
Culnacnoc,57.583,-6.16127
Lyth,58.55199,-3.24071
Ose,57.37998,-6.47541
Roskhill,57.414580,-6.53309000
Waternish,57.50995,-6.55788996
Bigton,59.9726800,-1.32557000
Burrafirth,60.80086,-0.8777
Hoswick,59.99655,-1.26188
Tangwick,60.4845206,-1.58066
Valsgarth,60.79589,-0.81762
Weisdale,60.2537300,-1.29124
Quothquan,55.6403300,-3.60935
Brig o' Turk,56.23092,-4.3627699
Kilmahog,56.250630,-4.24699
Cefn Mawr,52.97449,-3.07343
Greasby,53.3730000,-3.1233
Kings Heath,52.4314300,-1.89405999
Ailsworth,52.57585,-0.350319996
Auchronie,56.914130,-2.90747
Glendale,57.4489,-6.7073199
Vigo Village,51.3305306,0.351390000
Claymills,52.83871,-1.61477999
Portwrinkle,50.3619995,-4.311
Minerstown,54.2523900,-5.71711995
New Blossomville,52.15377,-0.65167
Greenham,50.97372,-3.31331996
Boswinger,50.23494,-4.81931
Aylburton,51.71506,-2.55312000
Claverton,51.37545,-2.30477
Farleigh Wick,51.37636,-2.28511
Monkton Farleigh,51.38812,-2.28078
Charleston,56.47393,-3.03832
Charleston,56.59896,-3.00699
Cadmore End,51.6263306,-0.865
Bowburn,54.7385,-1.52521
Walshford,53.97356,-1.37242998
Whitelackington,50.93444,-2.88434000
Shelf,53.75648,-1.81446
Holymoorside,53.21965,-1.49654
Walton,53.2228400,-1.46084
Cleadon,54.95411,-1.4008
Yeovil Marsh,50.96627,-2.65217
Canning Town,51.51363,0.01948
Netherley,53.3908,-2.83937
Welham Green,51.7346,-0.22084
Great Haywood,52.80785,-2.00024000
Beamhurst,52.92391,-1.91102000
Annesley Woodhouse,53.0784,-1.25527
Cutnall Green,52.31693,-2.17778
Hindley Green,53.5228300,-2.54364000
Leeds ICD,53.76335,-1.50182000
Eastleigh,51.02812,-4.1591
Middleton Park,57.1907400,-2.11993
Danestone,57.1822705,-2.13942
Wykeham,54.16627,-0.75143
Bedmond,51.7208900,-0.4107
Furzedown,51.42801,-0.15364
Kempshott,51.2427400,-1.14206
Headley,51.35817,-1.25673
Ashford Hill,51.35345,-1.20369
Ardnagowan,56.1973,-5.06675995
Hatfield Hyde,51.78324,-0.19265
Short Heath,52.53539,-1.85673
Gravelly Hill,52.5127706,-1.85107
Tile Cross,52.47645,-1.76797999
West Heath,52.3972606,-1.95904000
Warley,52.47068,-1.99702
Bird End,52.54042,-1.97524
Moordown,50.7506606,-1.8766
Hampden Park,50.79479,0.27595
Friday Street,50.80984,0.29852
Langney,50.80032,0.30873
The City of Brighton and Hove,50.8238,-0.13497
Nailsea and Backwell,51.43049,-2.75842997
Westbury on Trym,51.49239,-2.62045
Llanrumney Community,51.52202,-3.12093
Eastwick,51.7873,0.08098
Little Parndon,51.7702,0.08656
Heckfordbridge,51.861309,0.82762
Stanway,51.87999,0.82191
Beacon End,51.8818200,0.83732000
Maxton,51.12093,1.29012000
Belmont,54.78985,-1.54564
West Marsh,53.57301,-0.09132
Aldersbrook,51.5618606,0.0394
Manor Park,51.54932,0.04867
Aldgate,51.51462,-0.07605
Billingsgate,51.5096,-0.08506
St Paul's,51.51466,-0.09832
Bank,51.51307,-0.089479999
Tower Hill,51.5102900,-0.07575
Monument,51.51075,-0.08725
Mansion House,51.51256,-0.09583
Flamstead End,51.71358,-0.05055
Churchgate,51.70092,-0.056129999
Hammond Street,51.72145,-0.0739
Blackfriars,51.51181,-0.10634
Common Edge,53.7894704,-3.02407
Squires Gate,53.78181,-3.0439
Yoker,55.88958,-4.3806699
Castlemilk,55.80254,-4.2351
Auldhouse,55.72726,-4.19373
Crutherland,55.74296,-4.1361
Jackton,55.74748,-4.24191995
Wycombe Marsh,51.6160400,-0.72248
Holmer Green,51.6652606,-0.69446000
Cryers Hill,51.66425,-0.73527
Hazlemere,51.6500900,-0.71102
Great Kingshill,51.67463,-0.72501
Walton,51.8114,-0.79616999
Hyde Heath,51.69336,-0.65437
Chesham Bois,51.7084200,-0.61425
Kennavay,57.85994,-6.6684899
Fairlop Waters,51.5933400,0.09596
Redbridge,51.57403,0.05081
Whitletts,55.47435,-4.59173
New Prestwick,55.4845206,-4.60567
Mossley Hill,53.37701,-2.91257997
Allerton,53.3669705,-2.89399997
Groby,52.65915,-1.22356
Ratby,52.64989,-1.24137
Tal-y-bont,52.77471,-4.09224
Roundhay,53.830520,-1.5074
Gledhow,53.8322704,-1.51895
Moss Nook,53.36538,-2.24722
Broughton,53.50114,-2.26134
Milton Keynes Village,52.04463,-0.70343
Walton,52.020186,-0.70403
Blakelaw,54.99155,-1.65875998
Black Callerton,55.02052,-1.72704000
Callerton Lane End,55.01653,-1.74932
Wallbottle,54.991180,-1.73987
Stakeford,55.1611,-1.57528999
Guide Post,55.16019,-1.60653999
Sheepwash,55.17181,-1.60151
Scotland Gate,55.1554800,-1.60477999
Wrekenton,54.92325,-1.57499
Springwell,54.9194205,-1.55328
Bilborough,52.96366,-1.21948
Lakenham,52.6186,1.29888
Hurst,53.49808,-2.08363
Bardsley,53.512020,-2.10959000
Chadderton,53.5448,-2.13984
Laglingarten,56.22775,-4.99552
Hazelbank,56.19295,-5.07071
Linwood,55.84834,-4.49337
Ardminish,55.67664,-5.74104
Tarbert,55.70265,-5.73782
Balmeanach,56.41984,-6.13955
Clachandhu,56.4393,-6.13101
Balnahard,56.43346,-6.13419
Corrour Shooting Lodge,56.7916205,-4.6007
A'Chill,57.05831,-6.50313000
Highland,56.7124,-4.9659900
Crabtree,50.38964,-4.09606
Crookham,51.37575,-1.22854
Plastow Green,51.35477,-1.23455
Llansamlet Community,51.66409,-3.90113
Mynyddbach Community,51.66135,-3.95023000
Thamesmead,51.50372,0.119820000
Brockley,51.46369,-0.03652
Ladywell,51.45452,-0.0222699998
Crofton Park,51.45147,-0.03438
Offerton,53.3937706,-2.12538
Heaviley,53.394920,-2.15032000
Heaton Moor,53.4228300,-2.18352997
Portswood,50.92722,-1.39029
South Hylton,54.90124,-1.45226
East Sheen,51.46291,-0.26844
Mortlake,51.46945,-0.26749
Tooting Bec,51.4341306,-0.15617
Upper Tooting,51.43777,-0.16055
Tooting Graveney,51.423,-0.15381
Tooting Broadway,51.42798,-0.17025
Summerstown,51.4273,-0.18687
Higham Wood,51.2129605,0.295
Goodrington,50.413586,-3.57116
Higher Town,49.95983,-6.28199
Hartburn,54.55701,-1.34012
Acklam,54.54917,-1.26004
Warndon,52.2031400,-2.17405
New Invention,52.6067206,-2.03955
Blakenhall,52.5737706,-2.131
Bradmore,52.57891,-2.15971
Coven,52.655870,-2.1353
Lower Green,52.6600900,-2.14036
Handsworth,52.5100606,-1.92672998
Grangetown Community,51.4751605,-3.20294000
Castle Community,51.47056,-3.15848
Butetown Community,51.47251,-3.17303
Gilston Park,51.8013200,0.08905
Coldblow,51.43638,0.16625
Neville's Cross ED,54.77171,-1.59418
Tower Hamlets,51.51141,-0.06914
Fenchurch Street,51.51165,-0.081239999
Ludgate Hill,51.51396,-0.10216
Fleet Street,51.5139996,-0.11022
Cannon Street,51.51153,-0.09145
North Lanarkshire,55.9526605,-3.98555
South Lanarkshire,55.7841,-4.20845
Abbey Hill,52.0444700,-0.80713
Broxtowe,52.97485,-1.21708
Dishig,56.4425,-6.12983
Argyll and Bute,56.37732,-6.09604
Carsaig,56.32629,-5.98429000
Pennyghael,56.36354,-6.01819
Luibeilt,56.7734204,-4.84634000
Marks Gate,51.59067,0.14329
Gleadless,53.35055,-1.42874
Highlane,53.3339996,-1.39398
Ridgeway,53.328999,-1.39767
Intake,53.3596704,-1.41028
Hackenthorpe,53.3477300,-1.36943
Riverside,51.47931,-0.221809998
Westminster Abbey,51.49905,-0.12885
Sutton,52.68996,-2.73306
Fife,56.06351,-3.44645
Highland,57.4856606,-4.22823
Cheshire West and Chester,53.1946705,-2.87722
Tower of London,51.50773,-0.07545
Croucheston,51.02836,-1.90574000
Cargenbridge,55.0556900,-3.64171
Kinnesswood,56.211880,-3.32847
Winchburgh,55.95795,-3.46464
Stoke Bishop,51.4797,-2.63397
Henleaze,51.48291,-2.6132
Addiebrownhill,55.8428900,-3.61666996
Ashgill,55.7311900,-3.93019
Balloch,57.49194,-4.11713
Banknock,55.98967,-3.95611
Bargeddie,55.85366,-4.07846
Blantyre,55.79634,-4.09485
Brightons,55.980280,-3.71613
Comrie,56.0853,-3.57712
Coalsnaughton,56.1405300,-3.73604
Head of Muir,56.00623,-3.91358000
Allanton,55.79945,-3.83492
Auchinloch,55.909920,-4.14816995
Calderbank,55.8431800,-3.9707
Blackridge,55.885230,-3.77479000
Bridgend,55.96366,-3.53591995
Murthly,56.52913,-3.467
Brookfield,55.8463400,-4.53421995
Salsburgh,55.8427704,-3.87264
California,55.96715,-3.7496
Carstairs Junction,55.687,-3.66300000
Coaltown of Wemyss,56.1511400,-3.08922
Croy,55.9606400,-4.03932
Drongan,55.43498,-4.4555099
Cruden Bay,57.41797,-1.85313
Dechmont,55.92091,-3.53566996
Dunbeg,56.44489,-5.4414099
Elphinstone,55.922570,-2.96755
Fallin,56.10479,-3.87616
Longridge,55.84465,-3.67845
Glenmavis,55.88913,-3.98726
Gauldry,56.40469,-3.0106
Hallglen,55.9857300,-3.78535
Hillhead,55.44744,-4.4935800
Kingswells,57.15798,-2.22425997
Kingseat,57.26194,-2.15924
Milton of Leys,57.45125,-4.17592
Mosstodloch,57.62535,-3.12196
Mossblown,55.48941,-4.52787
Plains,55.88044,-3.92349
Queenzieburn,55.973009999999995,-4.09138
Potterton,57.23118,-2.09114
Quarrier's Village,55.866380,-4.6226699
Ratho Station,55.9367,-3.3889
Seafield,55.87791,-3.58780997
Thorntonhall,55.7687,-4.2463
Stoneyburn,55.843709999999994,-3.63861995
Twechar,55.95415,-4.08219
Waterfoot,55.7693800,-4.28372
Tullibody,56.13364,-3.83835
Vale of Leven,55.97132,-4.5792800
Wellbank,56.52418,-2.86017997
West Barns,55.9938,-2.55346
Whitecraig,55.9193704,-3.04231
Whitecross,55.9734900,-3.65935
Dennyloanhead,55.99886,-3.91305998
Maryburgh,57.5742,-4.44178000
East Whitburn,55.86855,-3.66295
Faifley,55.92853,-4.38509
Glenochil Village,56.1407706,-3.81431995
High Bonnybridge,55.99296,-3.87633000
Laurieston,55.9956205,-3.74801
Lenzie,55.92762,-4.15399
Maddiston,55.97365,-3.699
Mayfield,55.8717206,-3.03875
Milton,55.9365800,-4.51907
New Stevenston,55.81669,-3.97356996
Polbeth,55.860720,-3.54901
Redding,55.988609999999994,-3.7323
Reddingmuirhead,55.9802604,-3.74853
Rumford,55.97579,-3.71201
Wallacestone,55.97721,-3.73368
Stenhousemuir,56.0267606,-3.81461997
Thornliebank,55.80454,-4.31746
Viewpark,55.8273705,-4.0573
Westhill,57.473230,-4.14893
Westquarter,55.99142,-3.74016
Netherlee,55.80157,-4.27325
Greenhill,55.99204,-3.89095998
Coaltown of Balgonie,56.1847400,-3.12578
Maxwellheugh,55.5925300,-2.42870997
Torrance,55.93995,-4.21025
Shieldhill,55.97277,-3.76788000
Kirkfieldbank,55.6750206,-3.80491996
Great Lumley,54.8353,-1.5404
Greens Norton,52.14294,-1.02345
Swindon,52.5147605,-2.20546
Hough,53.056120,-2.42836
Winsley,51.34823,-2.28807000
Quinton,52.18104,-0.86582
Kirton,53.21343,-0.97237999
Hilton,52.87061,-1.63035
Rampton,52.29208,0.09034
Caldecote,52.2084,-0.02279
Bolton,54.60354,-2.56308
Prestwood,51.69546,-0.73737
Flyford Flavell,52.19209,-2.03178
Sevenoaks Weald,51.23648,0.1926
Carlton in Lindrick,53.35775,-1.1185
Yarwell,52.5655,-0.42435
East Hendred,51.5971200,-1.33982
Red Lodge,52.30491,0.49117
Charlton Horethorne,51.0070606,-2.47909000
Thorpe Willoughby,53.77426,-1.1276
Bagnall,53.05624,-2.10831
Houghton,51.0881900,-1.51048999
Chrishall,52.03438,0.106470000
Witham on the Hill,52.7353800,-0.44108
Little Houghton,52.2287700,-0.825
Mears Ashby,52.2913400,-0.77096999
Felmersham,52.20755,-0.55266
South Kilworth,52.43006,-1.11185
Whitminster,51.773585,-2.32600997
Landkey,51.06273,-4.00778
Litton Cheney,50.71391,-2.63835
Sadberge,54.546009999999995,-1.4714
Radway,52.1294605,-1.46272999
Read,53.80645,-2.35893
Kington Magna,51.0029,-2.33331
Brantham,51.96862,1.06867999
Cannington,51.14877,-3.06175
Little Addington,52.3518,-0.59309
Highnam,51.87697,-2.29674000
Wheatley Hill,54.74759,-1.41247000
Newton Flotman,52.53787,1.26064
Beech,51.1432,-1.01207
Chilton Polden,51.1544,-2.89480997
Leire,52.5067706,-1.22777
Acton,52.0699,0.76055
Gayton,52.7432,0.56052
Thurcroft,53.39175,-1.2524
Teston,51.25504,0.441430000
Bretforton,52.09253,-1.86544000
Kingston Lisle,51.58635,-1.53126
Yardley Gobion,52.09636,-0.88775
Adisham,51.24051,1.18798
Colne Engaine,51.94088,0.68845
Little Somerford,51.5579700,-2.04740997
Hadham Cross,51.84776,0.07012
Grayshott,51.111309,-0.7511
Greysouthen,54.64906,-3.44087
Foxley,52.7534400,1.01714
Hartlip,51.34713,0.64068
Finstock,51.84543,-1.475
Tarrington,52.06418,-2.55956
Gunthorpe,52.990530,-0.98688
Epperstone,53.0294706,-1.02945
Dunton,52.08283,-0.19518
Sewards End,52.0194900,0.28762
Coxheath,51.2332,0.495969997
Monkton Farleigh,54.4521300,-1.28016
West Winch,52.7178900,0.41216
Horton,50.928709999999995,-2.96657
Thurlaston,52.58665,-1.25854
South Croxton,52.68486,-0.97997000
Newton,52.03213,0.79348999
Littleton,53.1954400,-2.83778
Newton,52.12385,0.10119
Appleton Roebuck,53.87404,-1.16086
Willersey,52.0545,-1.84887999
Keinton Mandeville,51.073686,-2.64577
South Wonston,51.11993,-1.33428
Whissendine,52.72065,-0.7784
Elmsett,52.07893,0.99813
Ewshot,51.2401,-0.83041
Stoke Orchard,51.95368,-2.11607
Feniton,50.78505,-3.27908000
Winterborne Zelston,50.77598,-2.14447997
New Waltham,53.5249300,-0.0624
Stretton-on-Dunsmore,52.349709999999995,-1.40076
Langtoft,54.08741,-0.45675
Loggerheads,52.91998,-2.38687
Shepton Beauchamp,50.9517,-2.84911
Ash,50.98272,-2.7495
Hinton Waldrist,51.689209,-1.45535
Woolhampton,51.39685,-1.17644
Benwick,52.4955800,-0.02472
Barford,52.625870,1.12189
Wreningham,52.5429,1.18712000
Newnham,52.2319,-1.15511
Cherry Willingham,53.23712,-0.457310000
East Goscote,52.7141706,-1.05172998
Cattistock,50.79509,-2.57995
Weston Rhyn,52.91418,-3.0657
Woodcote,51.53091,-1.07112
Longcot,51.61482,-1.60503
South Woodham Ferrers,51.64537,0.61438
Pitchcombe,51.77105,-2.21623
Huncote,52.57306,-1.23638999
Easton,52.6523300,1.16009
Berinsfield,51.66084,-1.16858
All Cannings,51.35533,-1.89673
Cannock Wood,52.70585,-1.93320999
Cropthorne,52.10165,-2.00285996
Coleford,51.23672,-2.44974000
Catcott,51.1497700,-2.86958
Sutton Waldron,50.94175,-2.19486
Port Gaverne,50.59198,-4.82227
Stelling Minnis,51.178909999999995,1.06872000
Thornford,50.917,-2.56402
Aston Tirrold,51.57147,-1.19983
Morton-on-Swale,54.32173,-1.50079
Bainton,52.63991,-0.38577
Hixon,52.8310300,-1.99762000
Fen Drayton,52.29599,-0.0388
Harlton,52.1525,0.0263899997
Little Eversden,52.1598,0.00356000000
Reach,52.27236,0.29753
Comberbach,53.293409999999994,-2.53222
Bean,51.42429,0.28762
Ford,51.4727,-2.22924000
Seaton,50.36545,-4.38570996
Downderry,50.3621606,-4.36913
Denton Holme,54.885,-2.94100000
Hapton,52.52202,1.20652
Broadbottom,53.4406300,-2.01118
Appleton-le-Street,54.15218,-0.87522000
Hatton,52.86405,-1.68284000
Welford-on-Avon,52.16559,-1.78309
Garthorpe,53.66231,-0.71716
Abbots Leigh,51.4603700,-2.66204
Ackworth Moor Top,53.64929,-1.33321
Ansley,52.5196206,-1.55911
Appledore,51.03222,0.78737
Ardington,51.5926200,-1.38119
Ashley Green,51.73734,-0.58743
Aspull,53.56845,-2.58758
Aston Abbotts,51.87273,-0.77342
Awbridge,51.01729,-1.54392000
Baddesley Ensor,52.5832900,-1.5986
Barrow upon Trent,52.85343,-1.47745
Barwick,50.92268,-2.62517000
Beal,53.72135,-1.19146
Biddulph Moor,53.11987,-2.14250997
Bielby,53.88315,-0.80063000
Bilsby,53.264930,0.205780000
Bishop's Tawton,51.0537,-4.04778
Blackfield,50.81857,-1.37458
Blaxton,53.4962204,-0.98777999
Bledlow Ridge,51.6733,-0.84839
Blundeston,52.5158,1.7058
Botloe's Green,51.95469,-2.40635
Boughton,52.58947,0.50932
Bowerchalke,51.00522,-1.97694000
Bradfield Heath,51.9288,1.10843
Bradford Peverell,50.73499,-2.48561
Brandeston,52.19743,1.28939
Brierley,53.59536,-1.38102000
Brocton,52.7743206,-2.05067
Brogborough,52.0333,-0.59673999
Brookmans Park,51.7197700,-0.20153
Broom Hill,50.82486,-1.95242999
Bulford Camp,51.1926,-1.73511
Bumble's Green,51.72775,0.03871
Burnhope,54.8260800,-1.7082
Cade Street,50.9661605,0.28221
Carnon Downs,50.2217900,-5.08723
Chaldon,51.28087,-0.11835
Challock,51.216886,0.87702
Chart Sutton,51.223285,0.57146000
Chirton,51.31495,-1.89385
Christchurch,52.54721,0.1999
Church Village,51.56608,-3.31645
Clehonger,52.03301,-2.79799
Colgate,51.08153,-0.24101
Combs,52.1690900,0.98581000
Cowling,53.88325,-2.04632998
Cranage,53.210609,-2.37086
Cransford,52.23285,1.38857
Creaton,52.34085,-0.96521
Crossgates,52.27499,-3.33636996
Cross Inn,52.18943,-4.35655
Crowlas,50.14583,-5.47617
Culford,52.29838,0.69351000
Dauntsey,51.53502,-2.01221
Denham Green,51.58432,-0.50237
Doddinghurst,51.66287,0.30084
Dordon,52.59307,-1.62932
Downgate,50.5328,-4.3051
Draycott in the Clay,52.85312,-1.76974
Dunton Bassett,52.50724,-1.20026
East Boldre,50.80003,-1.47332
Elmdon,52.0354700,0.12896
Elmley Castle,52.069385,-2.02449
Esh Winning,54.77084,-1.70322000
Evenley,52.00549,-1.14515
Everdon,52.21242,-1.13211
Fairfield,52.37227,-2.07818
Felthorpe,52.71165,1.2042
Flexford,51.24185,-0.67085
Forest Hill,51.76548,-1.15056
Frettenham,52.7089,1.32351
Garvestone,52.6264206,0.99087
Gowdall,53.6951604,-1.05932
Grange Moor,53.64036,-1.6664
Great Clifton,54.6517400,-3.4897
Great Eversden,52.1629306,-0.00863
Gwernymynydd,53.15645,-3.1681
Halam,53.08245,-0.99044
Halwill Junction,50.77544,-4.20725
Harmby,54.30285,-1.80660998
Haslington,53.09985,-2.39592000
Hawley,51.42116,0.220930000
Hay-on-Wye,52.075309999999995,-3.12492
Heddington,51.39613,-2.00303
Hedenham,52.48884,1.40226
Henbury,53.26119,-2.18144000
Hertford Heath,51.78284,-0.04455
Heywood,51.28232,-2.18392
High Melton,53.51347,-1.23219
High Spen,54.9354800,-1.78485
Highsted,51.31852,0.74055
Hinderclay,52.35238,0.97126
Horsington,51.01292,-2.42712
Horsley,52.99609,-1.43711
Horton-cum-Studley,51.80811,-1.13739
Howden-le-Wear,54.69611,-1.75374
Hunsdon,51.8088,0.0557
Hunston,50.80873,-0.77677
Hutton Rudby,54.4505606,-1.28175
Ightham,51.28715,0.28629
Kelfield,53.8386,-1.0982
Kidmore End,51.50813,-0.99439
Killinghall,54.02222,-1.56487
Kingsand,50.33442,-4.2016300
Lacey Green,51.69086,-0.80681
Lane End,51.6186306,-0.8341
Leaden Roding,51.79487,0.31096
Leavenheath,51.9918,0.83727999
Leeming,54.29812,-1.55019
Little Harrowden,52.33316,-0.72573999
Little Kingshill,51.68269,-0.70308
Little Melton,52.616180,1.19747
Littlethorpe,54.116830,-1.5065
Little Totham,51.77459,0.7372
Little Waldingfield,52.0716700,0.8038
Henry E Robbins Jr,52.46487,-4.02215
Llay,53.08939,-3.00047
Lockerley,51.03797,-1.58645
Longden,52.651730,-2.82658
Longrock,50.1307,-5.4985300
Upper Stondon,52.00602,-0.32534
Magham Down,50.88135,0.28629
Mattingley,51.31755,-0.94809
Middleton Cheney,52.07328,-1.27308
Middleton St George,54.5166,-1.47067000
Milcombe,52.01001,-1.40119
Milton Lilbourne,51.3424606,-1.72699999
Milton Malsor,52.19288,-0.9256
Minsterworth,51.8529606,-2.30936
Nailstone,52.659,-1.38479
Neasham,54.48829,-1.48813
Nonington,51.22567,1.22502
Norley,53.24678,-2.65114000
Normanton on Soar,52.800480,-1.2309
North Boarhunt,50.88923,-1.14696
North Frodingham,53.962570,-0.32354
Okeford Fitzpaine,50.8985400,-2.27838
Old Alresford,51.10145,-1.16039
Old Stratford,52.06368,-0.86736
Ouston,55.019630,-1.87385999
Outwood,51.19292,-0.11612
Pentre-cwrt,52.0218400,-4.3508
Perry Green,51.83952,0.08527
Quintrell Downs,50.401709999999994,-5.02672
Ramsdell,51.3128,-1.15485
Ravensthorpe,52.3259,-1.01692
Richings Park,51.50271,-0.51168
Rimpton,50.99369,-2.56011
Rockland All Saints,52.5320206,0.93417999
Ruishton,51.01807,-3.05102000
Sambourne,52.25571,-1.9148
Scarcliffe,53.2128204,-1.26034
Shalmsford Street,51.2534,1.00525
Shamley Green,51.18354,-0.52623
Shripney,50.80968,-0.67016999
Slip End,51.8541,-0.43362
South Darenth,51.40408,0.249469997
South Hiendley,53.6097206,-1.40007000
South Nutfield,51.22506,-0.13218
Southrepps,52.87921,1.35016
South Warnborough,51.22065,-0.97006
Stanford Dingley,51.44005,-1.17042999
Stoke Row,51.5506,-1.02163999
Stondon Massey,51.6801700,0.27533
Stonebroom,53.134180,-1.37878
Stubbington,50.82459,-1.22137
Swanton Morley,52.7133206,0.98567999
Takeley Street,51.86833,0.245480000
RAF Wymeswold,52.79635,-1.13391
Ulnes Walton,53.66265,-2.7383
Barnston,53.341580,-3.08157998
Pensby,53.34261,-3.10347
Murton,51.58198,-4.04288
Newton,52.96521,-0.97864
Stalmine,53.9000400,-2.95480997
Little Thetford,52.36318,0.24818
Bickleigh,50.85646,-3.50841996
New Brighton,53.4368606,-3.04318
The Park,52.950309999999995,-1.16327
Holy Island,55.6713204,-1.80205998
Hultness,60.3690800,-1.32756
East Somerton,52.71768,1.66747999
Sparkhill,52.4491300,-1.86326
Sparkbrook,52.4590205,-1.87085
Old Catton,52.65915,1.30277998
Hither Green,51.4507200,-0.0043799999
Cragg vale,53.70616,-1.99934000
Nerston,55.78496,-4.1662
Bestwood Village,53.0249300,-1.1767
Bushby,52.63301,-1.04216
Leasowe,53.41669,-3.10759
Stockbridge Village,53.4335706,-2.86390997
Moss Side,53.456370,-2.23958
New Longton,53.7235800,-2.74504
Vauxhall,53.42102,-2.98974000
Kirkdale,53.43342,-2.97657
Kensington,53.408609,-2.95283
Belle Vale,53.39213,-2.86022
Hunts Cross,53.35578,-2.86572
Norris Green,53.4451300,-2.92073
Armley,53.797,-1.57465
Little Stoke,51.5254900,-2.5572
Bomere Heath,52.773170,-2.77885
Little Plumpton,53.78671,-2.94219
Stamford Hill,51.56872,-0.07334
Kirby-le-Soken,51.8522700,1.22446
Park Royal,51.53083,-0.28238
Althorp Estate,52.28042,-1.00001
Blackness,56.00379,-3.5221
Ardoyne,54.61498,-5.95605
Yarnfield,52.89063,-2.20096
Foxhole,50.35817,-4.86276
Southerness,54.8745605,-3.59750998
Flasby,54.00515,-2.08543
Winterburn,54.0232,-2.10165
Otterburn,54.01614,-2.17958
West Ilsley,51.53993,-1.32368
Eddington,51.36238,1.13099
Gwynfryn,53.06451,-3.10999000
Crownhill,52.02766,-0.80311
Ballypatrick,55.181120,-6.1502
Woolston,53.39909,-2.54119000
Holbeck,53.7835900,-1.56791000
Cookridge,53.8568,-1.62379
Little Germany,53.79545,-1.74592000
Gosford,52.3097400,-2.68268
Thorneywood,52.96655,-1.11614
Burngreave,53.393020,-1.45789
Meden Vale,53.22361,-1.13116
Church Warsop,53.2136400,-1.15713
Archway,51.56733,-0.13415
Gants Hill,51.5789605,0.064029999
Nechells,52.5024,-1.86231
Castle Vale,52.51879,-1.79683
Newbold Heath,52.64181,-1.34456
Old Harlow,51.78353,0.133809998
King's Clipstone,53.1769,-1.10128999
Winstone,51.78481,-2.05745
Radwell,52.20598,-0.53103
Tean,52.95256,-1.98383
Holbeach St. Johns,52.7461606,-0.00335
Aspley,52.97335,-1.20423
Rednal,52.39236,-1.99728
